key,press_time,release_time,dwell_time,flight_time
s,0.0,143.37,143.37,0.0
e,283.22,436.51,153.29,139.85
c,592.61,706.31,113.69,156.1
u,855.18,986.22,131.04,148.88
r,1148.71,1289.13,140.41,162.49
e,1422.44,1505.01,82.56,133.32
p,1623.07,1821.11,198.04,118.06
a,1937.36,2021.44,84.08,116.25
s,2133.69,2321.07,187.38,112.26
s,2477.66,2611.41,133.75,156.59
w,2803.52,2913.09,109.57,192.11
o,3073.09,3156.09,83.0,160.0
r,3339.74,3459.17,119.43,183.65
d,3569.59,3679.53,109.94,110.42
1,3844.57,3957.99,113.42,165.05
2,4078.02,4295.92,217.89,120.04
3,4440.99,4587.22,146.23,145.07
