key,press_time,release_time,dwell_time,flight_time
s,0.0,64.18,64.18,0.0
e,127.15,189.76,62.61,62.97
c,262.48,335.73,73.25,72.72
u,391.58,437.46,45.89,55.85
r,546.76,605.89,59.13,109.3
e,667.16,742.19,75.03,61.27
p,860.35,938.81,78.46,118.16
a,1014.7,1060.96,46.26,75.9
s,1170.68,1210.68,40.0,109.72
s,1318.01,1367.35,49.34,107.33
w,1470.78,1543.67,72.9,103.42
o,1642.02,1699.61,57.6,98.35
r,1809.74,1863.47,53.74,110.12
d,1925.36,2003.43,78.07,61.89
1,2099.05,2178.61,79.56,95.62
2,2260.36,2322.77,62.41,81.75
3,2404.38,2476.41,72.03,81.61
