key,press_time,release_time,dwell_time,flight_time
s,0.0,74.19,74.19,0.0
e,187.96,267.92,79.96,113.76
c,361.94,428.01,66.08,94.02
u,492.51,566.93,74.41,64.5
r,717.69,797.78,80.09,150.77
e,903.05,974.05,71.0,105.27
p,1064.35,1140.95,76.6,90.3
a,1226.32,1341.74,115.42,85.38
s,1475.5,1554.95,79.45,133.76
s,1659.95,1721.46,61.51,105.0
w,1794.99,1868.24,73.25,73.53
o,1985.97,2030.82,44.84,117.73
r,2150.28,2225.33,75.05,119.46
d,2320.59,2384.05,63.47,95.25
1,2453.02,2565.54,112.53,68.97
2,2654.8,2758.55,103.76,89.26
3,2821.33,2906.61,85.28,62.77
