key,press_time,release_time,dwell_time,flight_time
s,0.0,47.05,47.05,0.0
e,225.25,301.55,76.3,178.2
c,401.29,514.74,113.45,99.74
u,662.09,752.7,90.61,147.35
r,880.62,989.05,108.42,127.92
e,1106.09,1178.45,72.36,117.05
p,1334.95,1444.61,109.66,156.5
a,1608.48,1756.01,147.53,163.87
s,1839.52,1945.46,105.94,83.52
s,2051.7,2117.33,65.63,106.25
w,2257.93,2364.73,106.8,140.6
o,2534.83,2633.05,98.22,170.1
r,2788.05,2898.33,110.28,155.0
d,2999.27,3047.77,48.5,100.94
1,3208.41,3339.23,130.82,160.64
2,3493.12,3642.62,149.49,153.89
3,3792.55,3943.14,150.59,149.93
