key,press_time,release_time,dwell_time,flight_time
s,0.0,61.52,61.52,0.0
e,210.61,266.12,55.51,149.09
c,365.66,412.29,46.63,99.54
u,494.41,574.19,79.78,82.12
r,678.77,738.44,59.67,104.58
e,872.13,916.24,44.1,133.69
p,1017.63,1100.01,82.38,101.39
a,1208.86,1309.63,100.77,108.86
s,1389.98,1448.07,58.09,80.35
s,1497.63,1580.52,82.89,49.56
w,1695.39,1792.18,96.79,114.87
o,1883.65,1953.86,70.21,91.47
r,2060.76,2131.31,70.54,106.9
d,2246.74,2333.93,87.18,115.44
1,2434.77,2532.36,97.6,100.84
2,2662.04,2720.78,58.74,129.68
3,2832.3,2923.61,91.3,111.52
