key,press_time,release_time,dwell_time,flight_time
s,0.0,96.11,96.11,0.0
e,126.05,221.81,95.76,29.93
c,352.19,473.41,121.22,130.38
u,521.54,669.32,147.79,48.13
r,790.15,928.26,138.11,120.83
e,1028.42,1113.7,85.28,100.16
p,1192.83,1288.64,95.81,79.13
a,1544.09,1708.6,164.52,255.45
s,1805.42,1993.99,188.57,96.81
s,2212.48,2357.35,144.87,218.49
w,2383.5,2446.05,62.55,26.14
o,2471.05,2544.46,73.41,25.0
r,2569.46,2814.35,244.89,25.0
d,2839.35,2931.1,91.75,25.0
1,3105.52,3285.63,180.11,174.42
2,3408.53,3538.37,129.84,122.9
3,3727.95,3979.55,251.6,189.58
