key,press_time,release_time,dwell_time,flight_time
s,0.0,87.59,87.59,0.0
e,193.42,299.25,105.82,105.84
c,339.93,446.54,106.61,40.68
u,549.18,632.27,83.09,102.63
r,750.32,837.88,87.57,118.05
e,959.24,1035.78,76.54,121.36
p,1169.87,1249.13,79.25,134.1
a,1311.39,1405.08,93.69,62.27
s,1511.19,1568.65,57.46,106.11
s,1701.13,1773.26,72.13,132.48
w,1867.45,1924.73,57.29,94.19
o,2032.67,2132.8,100.13,107.94
r,2216.38,2326.18,109.81,83.58
d,2439.97,2539.45,99.48,113.78
1,2615.25,2699.95,84.7,75.81
2,2796.7,2918.94,122.24,96.75
3,3023.4,3104.83,81.42,104.46
