key,press_time,release_time,dwell_time,flight_time
s,0.0,69.53,69.53,0.0
e,163.89,235.59,71.7,94.36
c,322.0,394.83,72.82,86.41
u,498.3,574.49,76.18,103.48
r,671.65,755.78,84.13,97.17
e,842.46,911.4,68.94,86.68
p,997.26,1081.22,83.96,85.86
a,1176.57,1239.12,62.55,95.36
s,1305.39,1355.5,50.11,66.27
s,1433.64,1484.12,50.49,78.14
w,1557.37,1632.88,75.51,73.25
o,1716.01,1783.51,67.51,83.13
r,1856.59,1940.94,84.35,73.07
d,2017.95,2090.16,72.21,77.01
1,2161.19,2229.04,67.85,71.03
2,2286.05,2392.65,106.6,57.01
3,2484.88,2568.9,84.03,92.22
