key,press_time,release_time,dwell_time,flight_time
s,0.0,141.11,141.11,0.0
e,264.22,371.02,106.81,123.1
c,421.85,662.68,240.83,50.82
u,704.71,867.28,162.57,42.03
r,1016.0,1167.55,151.54,148.73
e,1356.17,1490.02,133.85,188.62
p,1645.61,1881.31,235.7,155.59
a,1984.95,2146.54,161.59,103.64
s,2326.93,2459.16,132.22,180.39
s,2646.22,2858.09,211.86,187.07
w,3001.47,3118.86,117.39,143.38
o,3235.85,3384.36,148.51,116.99
r,3581.76,3800.29,218.52,197.41
d,3955.69,4105.99,150.29,155.41
1,4286.03,4496.67,210.64,180.04
2,4717.42,4910.87,193.45,220.75
3,5048.21,5255.68,207.46,137.34
