key,press_time,release_time,dwell_time,flight_time
s,0.0,145.74,145.74,0.0
e,305.04,478.56,173.53,159.29
c,673.05,748.66,75.61,194.49
u,1051.38,1219.34,167.96,302.72
r,1485.11,1649.41,164.3,265.77
e,1802.87,1975.09,172.22,153.46
p,2107.62,2314.63,207.01,132.53
a,2513.75,2702.74,188.99,199.12
s,2930.32,3068.2,137.87,227.58
s,3219.62,3394.12,174.5,151.42
w,3610.95,3650.95,40.0,216.84
o,3876.61,4064.07,187.46,225.66
r,4226.98,4387.39,160.4,162.91
d,4596.65,4757.46,160.81,209.27
1,5016.3,5191.04,174.74,258.84
2,5496.04,5741.18,245.14,305.01
3,5949.39,6113.11,163.72,208.21
