key,press_time,release_time,dwell_time,flight_time
s,0.0,63.94,63.94,0.0
e,191.0,254.01,63.0,127.06
c,351.73,446.45,94.73,97.72
u,527.22,586.64,59.42,80.77
r,678.6,778.61,100.01,91.96
e,886.67,988.35,101.68,108.06
p,1097.4,1177.96,80.56,109.05
a,1269.74,1360.39,90.65,91.78
s,1420.74,1522.03,101.28,60.35
s,1589.02,1689.08,100.07,66.99
w,1790.1,1840.43,50.33,101.01
o,1941.63,2023.09,81.46,101.2
r,2102.32,2196.12,93.8,79.23
d,2284.49,2351.23,66.73,88.38
1,2457.41,2554.47,97.06,106.18
2,2631.45,2751.71,120.26,76.99
3,2819.33,2947.48,128.14,67.62
