key,press_time,release_time,dwell_time,flight_time
s,0.0,141.07,141.07,0.0
e,279.7,374.02,94.32,138.63
c,546.96,675.95,129.0,172.94
u,799.82,903.4,103.58,123.87
r,1035.12,1175.4,140.28,131.72
e,1333.06,1449.11,116.05,157.66
p,1593.87,1720.05,126.18,144.76
a,1797.35,1959.03,161.68,77.3
s,2075.17,2181.5,106.33,116.14
s,2257.99,2386.17,128.18,76.49
w,2552.85,2682.55,129.7,166.68
o,2813.23,2922.9,109.67,130.67
r,3031.77,3190.55,158.79,108.87
d,3325.82,3453.8,127.98,135.27
1,3573.54,3696.09,122.55,119.74
2,3861.68,4003.1,141.42,165.59
3,4146.04,4306.98,160.94,142.94
