key,press_time,release_time,dwell_time,flight_time
s,0.0,104.77,104.77,0.0
e,267.71,334.34,66.63,162.94
c,430.53,533.4,102.87,96.19
u,663.59,795.64,132.06,130.19
r,930.17,1061.94,131.77,134.53
e,1149.66,1264.29,114.64,87.72
p,1404.52,1552.9,148.38,140.23
a,1700.82,1787.79,86.97,147.92
s,1933.58,2026.46,92.88,145.79
s,2126.09,2249.01,122.92,99.63
w,2336.58,2425.46,88.88,87.57
o,2532.2,2683.72,151.52,106.74
r,2741.17,2836.64,95.47,57.45
d,2941.25,3046.02,104.77,104.62
1,3127.42,3268.8,141.38,81.4
2,3400.7,3538.17,137.47,131.9
3,3632.48,3771.79,139.31,94.31
