key,press_time,release_time,dwell_time,flight_time
s,0.0,144.03,144.03,0.0
e,228.96,350.42,121.46,84.94
c,437.79,540.86,103.07,87.38
u,724.1,847.86,123.77,183.24
r,1027.73,1155.69,127.97,179.86
e,1290.29,1441.59,151.31,134.59
p,1598.8,1733.39,134.59,157.21
a,1830.33,1934.97,104.64,96.94
s,2092.07,2216.66,124.59,157.09
s,2369.06,2502.74,133.68,152.4
w,2596.51,2721.19,124.68,93.77
o,2833.91,2982.13,148.22,112.72
r,3087.98,3228.35,140.36,105.85
d,3429.67,3539.53,109.86,201.32
1,3682.84,3842.49,159.65,143.31
2,4023.83,4232.78,208.95,181.34
3,4359.17,4489.61,130.44,126.39
