key,press_time,release_time,dwell_time,flight_time
s,0.0,63.49,63.49,0.0
e,345.66,489.27,143.61,282.17
c,649.83,840.45,190.62,160.56
u,917.34,1049.4,132.06,76.89
r,1118.91,1238.92,120.02,69.51
e,1294.92,1396.79,101.87,56.0
p,1639.84,1807.57,167.73,243.05
a,1984.89,2024.89,40.0,177.32
s,2289.66,2454.63,164.97,264.77
s,2479.63,2562.81,83.18,25.0
w,2645.17,2725.01,79.84,82.36
o,2855.77,3004.87,149.1,130.76
r,3099.96,3321.28,221.32,95.08
d,3364.91,3488.11,123.2,43.63
1,3654.84,3811.74,156.9,166.73
2,3836.74,4043.74,207.01,25.0
3,4169.45,4366.28,196.83,125.7
