key,press_time,release_time,dwell_time,flight_time
s,0.0,164.57,164.57,0.0
e,319.69,494.06,174.37,155.13
c,578.67,752.22,173.54,84.61
u,827.04,1076.28,249.24,74.82
r,1209.17,1370.07,160.9,132.89
e,1479.79,1643.43,163.64,109.72
p,1724.12,1920.61,196.49,80.68
a,2018.09,2276.97,258.88,97.48
s,2396.41,2532.63,136.23,119.44
s,2650.97,2778.41,127.44,118.33
w,2862.74,2973.04,110.3,84.34
o,3144.96,3337.32,192.36,171.92
r,3498.56,3677.66,179.1,161.24
d,3824.85,3985.93,161.08,147.19
1,4172.45,4365.79,193.34,186.52
2,4512.11,4682.23,170.12,146.33
3,4789.19,5043.32,254.13,106.95
