key,press_time,release_time,dwell_time,flight_time
s,0.0,62.75,62.75,0.0
e,185.06,225.06,40.0,122.31
c,362.21,489.03,126.83,137.15
u,628.37,734.07,105.69,139.34
r,837.6,929.21,91.6,103.54
e,1184.83,1320.73,135.9,255.62
p,1488.14,1621.92,133.77,167.42
a,1775.24,1873.58,98.34,153.33
s,2022.7,2101.52,78.82,149.12
s,2280.26,2417.34,137.08,178.74
w,2516.63,2617.68,101.04,99.29
o,2765.38,2856.12,90.74,147.7
r,2977.48,3071.7,94.22,121.36
d,3181.06,3271.97,90.91,109.36
1,3427.25,3514.94,87.68,155.28
2,3693.39,3801.95,108.55,178.46
3,3949.31,4101.4,152.09,147.36
