key,press_time,release_time,dwell_time,flight_time
s,0.0,93.31,93.31,0.0
e,220.46,326.25,105.78,127.15
c,436.1,509.55,73.45,109.86
u,582.91,671.94,89.03,73.36
r,761.2,828.92,67.72,89.26
e,930.15,999.21,69.07,101.22
p,1052.4,1154.99,102.6,53.18
a,1229.01,1336.4,107.39,74.02
s,1464.55,1535.19,70.64,128.14
s,1642.52,1740.84,98.31,107.33
w,1805.14,1865.94,60.81,64.3
o,1982.85,2050.24,67.38,116.91
r,2158.33,2270.62,112.29,108.09
d,2325.96,2389.37,63.41,55.34
1,2522.27,2637.81,115.54,132.9
2,2714.78,2814.91,100.13,76.97
3,2931.02,3050.28,119.26,116.1
