key,press_time,release_time,dwell_time,flight_time
s,0.0,90.53,90.53,0.0
e,183.04,303.95,120.91,92.51
c,424.95,527.66,102.71,121.0
u,588.77,702.31,113.54,61.12
r,848.17,993.66,145.5,145.85
e,1129.14,1260.47,131.33,135.48
p,1380.3,1517.18,136.88,119.83
a,1680.72,1823.49,142.77,163.54
s,1937.8,2034.4,96.61,114.31
s,2171.78,2244.81,73.02,137.38
w,2345.74,2451.42,105.68,100.93
o,2513.3,2656.57,143.27,61.88
r,2767.86,2883.17,115.31,111.29
d,3084.3,3190.38,106.08,201.13
1,3337.11,3490.86,153.75,146.73
2,3583.54,3728.04,144.49,92.68
3,3874.84,4015.46,140.61,146.81
