key,press_time,release_time,dwell_time,flight_time
s,0.0,195.23,195.23,0.0
e,327.3,565.45,238.15,132.07
c,774.22,1083.23,309.01,208.77
u,1278.57,1544.67,266.1,195.34
r,1730.62,1993.73,263.11,185.94
e,2148.59,2332.26,183.67,154.86
p,2423.35,2644.71,221.36,91.09
a,2886.47,3105.67,219.2,241.76
s,3284.24,3478.89,194.65,178.57
s,3689.33,3858.26,168.93,210.44
w,4138.52,4395.06,256.54,280.27
o,4580.44,4794.91,214.47,185.38
r,4951.0,5223.89,272.89,156.08
d,5412.04,5588.08,176.05,188.15
1,5770.45,5974.44,203.99,182.37
2,6249.76,6517.07,267.31,275.32
3,6724.72,6976.21,251.49,207.66
