key,press_time,release_time,dwell_time,flight_time
s,0.0,57.45,57.45,0.0
e,170.66,275.33,104.68,113.2
c,420.54,524.1,103.55,145.21
u,672.3,831.0,158.7,148.21
r,963.88,1107.59,143.71,132.88
e,1233.02,1381.1,148.08,125.43
p,1526.9,1663.57,136.67,145.8
a,1779.49,1871.25,91.76,115.92
s,1985.84,2052.52,66.67,114.59
s,2223.99,2299.29,75.29,171.47
w,2400.19,2531.31,131.12,100.9
o,2675.99,2794.85,118.87,144.67
r,2922.78,3031.3,108.53,127.92
d,3183.32,3293.14,109.83,152.01
1,3522.6,3644.43,121.83,229.46
2,3766.85,3912.18,145.33,122.42
3,4055.59,4185.16,129.57,143.41
