key,press_time,release_time,dwell_time,flight_time
s,0.0,72.66,72.66,0.0
e,223.24,409.36,186.12,150.58
c,662.15,792.8,130.65,252.79
u,922.28,1124.54,202.27,129.47
r,1273.27,1381.54,108.27,148.72
e,1524.11,1714.46,190.35,142.57
p,1854.88,2024.08,169.2,140.42
a,2188.13,2300.4,112.27,164.05
s,2507.07,2654.88,147.8,206.67
s,2797.24,2976.6,179.37,142.36
w,3160.4,3307.99,147.59,183.8
o,3518.11,3684.78,166.68,210.12
r,3907.77,4131.5,223.74,222.98
d,4355.4,4435.8,80.4,223.9
1,4638.81,4808.23,169.42,203.01
2,5044.44,5253.73,209.29,236.21
3,5425.66,5620.49,194.83,171.93
