key,press_time,release_time,dwell_time,flight_time
s,0.0,81.19,81.19,0.0
e,183.47,309.11,125.64,102.28
c,447.05,567.05,120.0,137.94
u,728.27,865.34,137.07,161.22
r,953.76,1131.13,177.37,88.42
e,1252.67,1368.04,115.36,121.54
p,1562.13,1688.99,126.87,194.09
a,1844.76,1946.81,102.04,155.77
s,2161.45,2302.09,140.63,214.64
s,2441.56,2514.86,73.3,139.48
w,2705.18,2805.74,100.55,190.32
o,2886.84,3029.77,142.93,81.1
r,3152.06,3235.95,83.89,122.29
d,3345.92,3402.99,57.07,109.97
1,3505.93,3663.59,157.67,102.94
2,3813.03,3997.81,184.78,149.43
3,4129.29,4297.85,168.56,131.47
