key,press_time,release_time,dwell_time,flight_time
s,0.0,85.33,85.33,0.0
e,248.09,326.34,78.25,162.76
c,491.95,583.6,91.65,165.6
u,707.59,807.98,100.39,123.99
r,958.45,1090.13,131.69,150.46
e,1234.43,1354.19,119.76,144.29
p,1464.19,1649.24,185.06,110.0
a,1836.0,1940.63,104.63,186.76
s,2066.72,2181.17,114.45,126.09
s,2380.4,2460.65,80.25,199.23
w,2717.39,2830.35,112.96,256.74
o,2967.39,3132.84,165.44,137.04
r,3305.32,3449.12,143.8,172.48
d,3601.57,3726.93,125.37,152.45
1,3922.73,4091.35,168.62,195.79
2,4240.9,4349.49,108.59,149.55
3,4521.86,4614.38,92.52,172.37
