key,press_time,release_time,dwell_time,flight_time
s,0.0,160.83,160.83,0.0
e,304.19,540.22,236.03,143.37
c,837.56,1027.08,189.52,297.34
u,1277.42,1492.36,214.94,250.33
r,1625.65,1814.68,189.03,133.29
e,1932.61,2128.33,195.73,117.93
p,2204.03,2442.06,238.04,75.69
a,2572.99,2803.25,230.26,130.93
s,3083.43,3297.35,213.92,280.18
s,3482.75,3638.46,155.72,185.39
w,3746.53,4000.6,254.07,108.07
o,4100.0,4291.3,191.3,99.4
r,4505.89,4692.02,186.13,214.59
d,4879.05,5056.49,177.43,187.03
1,5195.52,5392.07,196.56,139.03
2,5600.23,5779.45,179.22,208.16
3,5920.66,6079.91,159.25,141.21
