key,press_time,release_time,dwell_time,flight_time
s,0.0,185.59,185.59,0.0
e,308.22,459.17,150.95,122.63
c,615.38,734.77,119.39,156.2
u,901.26,1039.32,138.06,166.49
r,1192.32,1323.2,130.88,153.0
e,1388.4,1475.0,86.6,65.2
p,1656.33,1839.51,183.18,181.33
a,1944.86,2034.69,89.83,105.35
s,2186.63,2226.63,40.0,151.94
s,2310.23,2401.88,91.66,83.59
w,2552.16,2749.66,197.5,150.27
o,2835.01,2985.87,150.86,85.35
r,3130.97,3300.8,169.83,145.1
d,3489.05,3653.74,164.68,188.25
1,3824.02,4026.65,202.63,170.28
2,4224.51,4385.64,161.13,197.86
3,4553.58,4632.41,78.83,167.94
