key,press_time,release_time,dwell_time,flight_time
s,0.0,64.94,64.94,0.0
e,221.37,341.11,119.75,156.42
c,443.57,620.96,177.39,102.45
u,742.71,808.12,65.41,121.75
r,978.01,1071.75,93.74,169.89
e,1181.22,1317.75,136.54,109.47
p,1380.0,1476.85,96.85,62.25
a,1618.32,1771.26,152.94,141.46
s,1931.99,2038.15,106.16,160.73
s,2154.73,2232.57,77.85,116.58
w,2416.85,2518.89,102.05,184.28
o,2643.54,2810.08,166.54,124.65
r,2983.04,3077.55,94.51,172.96
d,3234.18,3322.83,88.66,156.63
1,3502.85,3644.83,141.97,180.02
2,3762.04,3897.46,135.42,117.22
3,4032.88,4137.24,104.37,135.41
