key,press_time,release_time,dwell_time,flight_time
s,0.0,180.91,180.91,0.0
e,294.22,466.35,172.13,113.31
c,646.88,796.45,149.57,180.53
u,1000.02,1191.96,191.94,203.57
r,1445.41,1668.45,223.04,253.45
e,1829.81,1936.64,106.83,161.36
p,2168.64,2363.83,195.19,232.0
a,2595.73,2754.44,158.71,231.9
s,2844.21,3005.79,161.58,89.78
s,3130.96,3319.99,189.03,125.17
w,3452.24,3701.56,249.32,132.26
o,3965.55,4093.16,127.61,263.99
r,4363.59,4469.36,105.76,270.43
d,4704.3,4943.3,239.0,234.95
1,5109.0,5423.09,314.09,165.7
2,5624.12,5875.0,250.88,201.03
3,6088.55,6300.63,212.09,213.55
