key,press_time,release_time,dwell_time,flight_time
s,0.0,68.15,68.15,0.0
e,198.07,267.28,69.21,129.92
c,385.1,461.8,76.71,117.81
u,574.85,669.45,94.59,113.05
r,781.61,862.2,80.59,112.16
e,973.78,1047.64,73.86,111.58
p,1138.6,1267.85,129.25,90.97
a,1322.85,1382.32,59.47,55.0
s,1483.83,1568.47,84.64,101.5
s,1648.37,1744.97,96.61,79.9
w,1855.58,1938.53,82.94,110.61
o,2024.05,2091.64,67.59,85.52
r,2216.89,2304.49,87.6,125.25
d,2393.03,2456.1,63.07,88.54
1,2567.41,2655.1,87.68,111.31
2,2731.3,2846.07,114.77,76.2
3,2930.02,3051.1,121.08,83.95
