key,press_time,release_time,dwell_time,flight_time
s,0.0,71.69,71.69,0.0
e,129.77,241.86,112.09,58.07
c,395.51,487.55,92.04,153.66
u,563.97,732.04,168.07,76.42
r,869.77,957.87,88.1,137.73
e,1074.58,1268.67,194.09,116.71
p,1359.95,1517.0,157.06,91.28
a,1639.01,1753.16,114.15,122.01
s,1899.36,2015.43,116.07,146.2
s,2193.34,2305.47,112.13,177.91
w,2453.89,2588.12,134.22,148.42
o,2804.09,2923.64,119.55,215.97
r,3110.73,3212.17,101.43,187.1
d,3367.84,3427.91,60.07,155.67
1,3530.44,3684.4,153.96,102.53
2,3835.05,3935.8,100.74,150.65
3,4152.74,4329.53,176.78,216.95
