key,press_time,release_time,dwell_time,flight_time
s,0.0,159.07,159.07,0.0
e,491.67,745.55,253.88,332.6
c,1162.05,1254.31,92.26,416.5
u,1397.01,1707.03,310.02,142.7
r,2068.75,2327.92,259.17,361.71
e,2637.71,2677.71,40.0,309.79
p,3042.54,3238.61,196.07,364.84
a,3598.43,3793.15,194.73,359.81
s,4015.0,4308.48,293.48,221.85
s,4410.29,4670.55,260.26,101.81
w,4819.03,5005.7,186.67,148.48
o,5185.46,5554.41,368.95,179.76
r,5888.46,6220.62,332.16,334.04
d,6508.06,6662.68,154.62,287.44
1,7075.36,7298.88,223.52,412.68
2,7533.75,7774.47,240.73,234.87
3,8053.28,8306.52,253.23,278.81
