key,press_time,release_time,dwell_time,flight_time
s,0.0,97.4,97.4,0.0
e,231.36,389.27,157.91,133.96
c,539.87,633.96,94.09,150.59
u,773.37,853.45,80.08,139.41
r,961.89,1082.04,120.15,108.44
e,1187.33,1280.98,93.65,105.29
p,1444.89,1612.82,167.94,163.91
a,1708.79,1876.1,167.31,95.97
s,2022.1,2113.34,91.25,145.99
s,2202.69,2314.78,112.08,89.35
w,2425.98,2591.67,165.69,111.21
o,2736.17,2879.16,142.99,144.5
r,3007.36,3144.27,136.91,128.2
d,3316.0,3460.9,144.9,171.72
1,3556.72,3719.64,162.93,95.82
2,3836.89,3958.22,121.33,117.25
3,4066.02,4212.07,146.05,107.8
