key,press_time,release_time,dwell_time,flight_time
s,0.0,152.11,152.11,0.0
e,291.34,415.19,123.86,139.23
c,464.18,504.18,40.0,48.99
u,640.93,777.58,136.65,136.75
r,878.89,1093.59,214.69,101.32
e,1392.6,1626.56,233.97,299.01
p,1659.06,1900.49,241.42,32.5
a,1925.49,2009.68,84.19,25.0
s,2157.2,2363.68,206.48,147.53
s,2516.4,2556.4,40.0,152.71
w,2725.25,2847.38,122.13,168.85
o,2956.09,3129.03,172.94,108.71
r,3154.03,3296.82,142.79,25.0
d,3367.89,3407.89,40.0,71.07
1,3440.39,3628.34,187.96,32.5
2,3757.38,3962.48,205.1,129.04
3,3987.48,4212.17,224.68,25.0
