key,press_time,release_time,dwell_time,flight_time
s,0.0,111.86,111.86,0.0
e,241.11,358.97,117.86,129.25
c,586.73,708.87,122.14,227.77
u,826.15,906.37,80.22,117.27
r,1008.36,1132.2,123.84,102.0
e,1399.35,1539.8,140.45,267.15
p,1661.46,1757.79,96.33,121.66
a,1898.96,2033.38,134.42,141.17
s,2207.5,2319.48,111.98,174.13
s,2515.56,2609.92,94.37,196.08
w,2788.96,2909.94,120.98,179.03
o,3030.85,3120.77,89.93,120.91
r,3286.63,3397.12,110.49,165.85
d,3544.62,3600.8,56.18,147.51
1,3725.52,3884.53,159.01,124.71
2,4028.64,4198.95,170.31,144.12
3,4362.45,4447.61,85.16,163.5
