key,press_time,release_time,dwell_time,flight_time
s,0.0,142.78,142.78,0.0
e,268.02,393.61,125.59,125.24
c,510.75,628.55,117.79,117.14
u,791.9,936.43,144.54,163.35
r,1033.59,1133.28,99.69,97.16
e,1315.87,1446.28,130.41,182.59
p,1584.88,1751.28,166.4,138.61
a,1881.14,2018.46,137.32,129.86
s,2154.61,2266.09,111.48,136.14
s,2394.9,2498.42,103.52,128.81
w,2565.08,2663.06,97.98,66.66
o,2815.45,3000.38,184.93,152.39
r,3159.0,3253.54,94.53,158.62
d,3372.41,3503.3,130.89,118.87
1,3673.1,3864.35,191.25,169.8
2,4029.03,4159.02,129.99,164.68
3,4275.17,4410.67,135.5,116.15
