key,press_time,release_time,dwell_time,flight_time
s,0.0,101.42,101.42,0.0
e,196.28,323.95,127.67,94.86
c,472.8,565.28,92.48,148.84
u,658.2,803.26,145.06,92.92
r,927.19,1036.63,109.43,123.93
e,1172.54,1258.13,85.59,135.91
p,1411.58,1548.75,137.18,153.45
a,1711.13,1796.71,85.58,162.38
s,1915.08,1970.09,55.01,118.37
s,2105.24,2189.62,84.39,135.15
w,2263.04,2400.53,137.49,73.42
o,2458.1,2540.22,82.12,57.57
r,2702.17,2825.55,123.37,161.95
d,2903.61,2991.59,87.99,78.06
1,3075.92,3207.3,131.37,84.33
2,3417.11,3558.77,141.65,209.82
3,3692.21,3835.26,143.04,133.44
