key,press_time,release_time,dwell_time,flight_time
s,0.0,72.12,72.12,0.0
e,146.44,200.86,54.41,74.32
c,282.26,363.38,81.12,81.4
u,470.65,549.47,78.82,107.27
r,635.33,696.86,61.53,85.86
e,752.7,809.34,56.64,55.84
p,923.81,1024.74,100.93,114.47
a,1135.62,1231.76,96.13,110.88
s,1333.97,1410.43,76.45,102.22
s,1521.86,1595.94,74.08,111.43
w,1695.23,1779.47,84.25,99.28
o,1833.1,1912.06,78.96,53.62
r,1996.4,2073.68,77.28,84.34
d,2157.26,2240.29,83.02,83.58
1,2316.56,2418.45,101.88,76.27
2,2500.42,2607.86,107.43,81.98
3,2676.63,2804.58,127.95,68.77
