key,press_time,release_time,dwell_time,flight_time
s,0.0,83.28,83.28,0.0
e,207.52,268.07,60.54,124.24
c,394.99,469.0,74.01,126.92
u,615.44,676.8,61.36,146.44
r,829.81,920.17,90.36,153.01
e,1012.1,1068.67,56.57,91.93
p,1163.69,1280.35,116.66,95.02
a,1392.35,1482.78,90.43,112.0
s,1610.15,1666.66,56.5,127.38
s,1770.67,1833.34,62.67,104.01
w,1938.65,2030.98,92.33,105.31
o,2154.55,2238.56,84.01,123.57
r,2358.38,2443.67,85.29,119.82
d,2591.06,2666.32,75.26,147.39
1,2774.07,2896.23,122.16,107.75
2,3035.94,3113.37,77.42,139.71
3,3206.15,3324.95,118.8,92.79
