key,press_time,release_time,dwell_time,flight_time
s,0.0,40.0,40.0,0.0
e,87.31,163.97,76.66,47.31
c,216.05,308.99,92.95,52.08
u,404.86,498.0,93.13,95.87
r,562.25,650.97,88.72,64.25
e,759.97,836.85,76.88,109.0
p,929.55,1019.35,89.8,92.7
a,1122.76,1201.11,78.35,103.41
s,1286.95,1347.77,60.83,85.84
s,1422.15,1522.45,100.3,74.38
w,1628.65,1720.13,91.48,106.19
o,1819.84,1896.31,76.47,99.71
r,1959.41,2069.43,110.01,63.1
d,2138.36,2206.09,67.73,68.93
1,2302.2,2388.03,85.83,96.1
2,2454.23,2566.68,112.45,66.2
3,2673.4,2798.25,124.84,106.73
