key,press_time,release_time,dwell_time,flight_time
s,0.0,129.29,129.29,0.0
e,246.42,384.65,138.23,117.12
c,522.57,796.69,274.12,137.92
u,1001.13,1178.23,177.1,204.44
r,1389.58,1630.84,241.26,211.34
e,1922.28,2126.3,204.02,291.44
p,2264.67,2482.95,218.28,138.37
a,2688.41,2875.49,187.07,205.46
s,3115.54,3265.31,149.77,240.06
s,3516.76,3651.29,134.53,251.45
w,3915.03,4082.86,167.83,263.74
o,4281.02,4430.36,149.34,198.16
r,4596.62,4766.91,170.3,166.25
d,4961.86,5143.73,181.87,194.95
1,5346.52,5566.93,220.42,202.78
2,5793.56,5997.53,203.97,226.63
3,6174.17,6415.5,241.33,176.64
