key,press_time,release_time,dwell_time,flight_time
s,0.0,82.52,82.52,0.0
e,221.02,383.6,162.58,138.5
c,499.69,627.49,127.81,116.09
u,699.76,855.43,155.67,72.27
r,916.3,1062.94,146.64,60.87
e,1224.53,1348.57,124.04,161.59
p,1410.6,1532.43,121.83,62.02
a,1621.29,1732.72,111.43,88.86
s,1857.29,1972.41,115.12,124.57
s,2091.47,2186.42,94.95,119.06
w,2330.01,2465.92,135.91,143.59
o,2609.55,2731.83,122.28,143.63
r,2834.37,2957.89,123.52,102.54
d,3072.17,3226.43,154.26,114.28
1,3399.77,3500.91,101.14,173.34
2,3616.78,3773.4,156.62,115.87
3,3844.66,4005.85,161.19,71.26
