key,press_time,release_time,dwell_time,flight_time
s,0.0,65.31,65.31,0.0
e,209.14,296.46,87.32,143.83
c,391.56,444.32,52.76,95.1
u,535.69,594.13,58.44,91.37
r,741.19,834.24,93.05,147.06
e,975.66,1038.19,62.53,141.42
p,1112.86,1201.86,89.0,74.67
a,1302.5,1394.05,91.55,100.63
s,1535.46,1585.56,50.1,141.41
s,1718.85,1790.36,71.51,133.28
w,1929.01,2001.69,72.68,138.65
o,2109.58,2227.86,118.29,107.89
r,2305.1,2384.66,79.56,77.23
d,2473.56,2577.65,104.09,88.9
1,2701.1,2769.05,67.95,123.45
2,2856.53,2928.01,71.48,87.48
3,3064.0,3151.89,87.89,135.99
