key,press_time,release_time,dwell_time,flight_time
s,0.0,94.98,94.98,0.0
e,192.11,322.89,130.78,97.13
c,472.89,584.43,111.54,150.0
u,764.09,890.38,126.28,179.66
r,1053.35,1170.8,117.46,162.97
e,1324.05,1453.65,129.6,153.24
p,1595.63,1701.61,105.98,141.98
a,1898.12,2012.08,113.96,196.51
s,2212.14,2375.45,163.31,200.06
s,2548.97,2695.75,146.78,173.52
w,2846.53,2960.12,113.59,150.78
o,3095.58,3207.91,112.33,135.47
r,3296.25,3405.77,109.52,88.34
d,3572.59,3713.98,141.39,166.82
1,3847.73,3945.8,98.06,133.75
2,4098.25,4240.46,142.21,152.45
3,4406.47,4561.4,154.93,166.01
