key,press_time,release_time,dwell_time,flight_time
s,0.0,65.43,65.43,0.0
e,239.5,313.23,73.73,174.07
c,465.56,505.56,40.0,152.33
u,591.57,658.39,66.82,86.01
r,726.73,836.28,109.55,68.34
e,909.97,989.34,79.37,73.69
p,1070.43,1158.6,88.17,81.09
a,1260.16,1341.94,81.78,101.56
s,1436.27,1512.09,75.82,94.33
s,1619.29,1665.31,46.02,107.2
w,1784.38,1885.77,101.4,119.07
o,1964.47,2081.93,117.46,78.7
r,2212.42,2277.41,64.99,130.49
d,2379.7,2444.41,64.71,102.29
1,2522.73,2615.62,92.89,78.32
2,2761.3,2827.01,65.71,145.68
3,2940.4,3021.55,81.15,113.39
