key,press_time,release_time,dwell_time,flight_time
s,0.0,123.56,123.56,0.0
e,250.14,341.98,91.84,126.58
c,512.38,596.68,84.3,170.4
u,807.25,908.87,101.62,210.57
r,1006.02,1100.76,94.73,97.15
e,1202.24,1309.5,107.26,101.48
p,1481.29,1592.49,111.2,171.79
a,1769.33,1877.86,108.53,176.84
s,1982.62,2089.85,107.23,104.76
s,2246.11,2348.83,102.72,156.27
w,2488.1,2615.79,127.69,139.27
o,2732.32,2813.8,81.48,116.53
r,2960.08,3090.11,130.02,146.28
d,3211.72,3316.06,104.34,121.61
1,3507.35,3623.58,116.23,191.29
2,3717.8,3864.15,146.35,94.22
3,3964.43,4109.03,144.6,100.28
