key,press_time,release_time,dwell_time,flight_time
s,0.0,102.05,102.05,0.0
e,228.79,300.13,71.35,126.74
c,441.82,553.38,111.56,141.68
u,659.07,810.77,151.71,105.69
r,958.19,1079.17,120.98,147.42
e,1187.86,1286.25,98.39,108.69
p,1450.39,1586.21,135.82,164.14
a,1688.8,1816.79,127.99,102.59
s,1928.64,1984.53,55.9,111.85
s,2153.22,2245.37,92.15,168.69
w,2381.91,2450.15,68.24,136.54
o,2597.32,2715.54,118.22,147.17
r,2797.42,2878.37,80.95,81.88
d,3005.51,3105.5,99.98,127.14
1,3219.29,3344.0,124.7,113.8
2,3477.81,3620.5,142.7,133.81
3,3722.04,3886.91,164.87,101.54
