key,press_time,release_time,dwell_time,flight_time
s,0.0,129.64,129.64,0.0
e,272.84,422.3,149.46,143.21
c,607.55,700.38,92.84,185.24
u,861.98,960.39,98.41,161.6
r,1107.59,1208.7,101.11,147.2
e,1371.75,1470.22,98.47,163.05
p,1591.53,1723.27,131.74,121.31
a,1854.11,1989.95,135.84,130.84
s,2111.49,2203.9,92.41,121.54
s,2315.35,2382.46,67.11,111.45
w,2571.23,2736.31,165.08,188.77
o,2928.68,3010.96,82.28,192.37
r,3189.41,3302.74,113.33,178.45
d,3480.02,3605.86,125.84,177.29
1,3692.37,3844.6,152.23,86.51
2,3946.49,4089.58,143.09,101.89
3,4237.11,4349.2,112.09,147.53
