key,press_time,release_time,dwell_time,flight_time
s,0.0,148.37,148.37,0.0
e,291.74,468.72,176.98,143.38
c,602.62,765.28,162.66,133.9
u,945.82,1085.53,139.71,180.54
r,1216.58,1256.58,40.0,131.05
e,1406.39,1545.52,139.13,149.81
p,1704.59,1924.26,219.68,159.06
a,2087.4,2263.83,176.43,163.14
s,2346.63,2463.22,116.59,82.79
s,2615.84,2689.84,74.0,152.62
w,2863.94,3062.88,198.94,174.1
o,3276.38,3435.73,159.36,213.5
r,3592.25,3750.55,158.3,156.52
d,3923.93,4020.59,96.67,173.38
1,4243.97,4433.43,189.46,223.38
2,4616.11,4839.94,223.83,182.68
3,4979.35,5151.4,172.06,139.4
