key,press_time,release_time,dwell_time,flight_time
s,0.0,87.08,87.08,0.0
e,218.91,384.92,166.01,131.84
c,501.23,643.98,142.75,116.3
u,817.05,939.64,122.59,173.07
r,1084.36,1191.79,107.43,144.72
e,1310.56,1413.26,102.7,118.77
p,1521.75,1680.93,159.18,108.49
a,1850.74,1967.03,116.29,169.81
s,2070.81,2242.9,172.09,103.78
s,2413.49,2492.97,79.48,170.59
w,2617.27,2744.12,126.85,124.3
o,2882.33,2997.16,114.83,138.21
r,3136.1,3324.61,188.51,138.94
d,3485.56,3639.44,153.88,160.95
1,3788.96,3948.65,159.69,149.52
2,4072.94,4215.61,142.67,124.28
3,4328.98,4503.07,174.1,113.37
