key,press_time,release_time,dwell_time,flight_time
s,0.0,109.88,109.88,0.0
e,241.86,366.47,124.61,131.98
c,457.85,548.89,91.03,91.38
u,654.53,784.34,129.81,105.64
r,826.2,915.13,88.93,41.85
e,1033.84,1152.06,118.22,118.71
p,1285.12,1403.88,118.76,133.07
a,1548.66,1640.04,91.38,144.78
s,1764.53,1919.47,154.94,124.49
s,2011.44,2092.74,81.3,91.97
w,2241.42,2305.3,63.87,148.68
o,2427.23,2546.94,119.71,121.93
r,2644.28,2817.17,172.89,97.34
d,2920.22,3055.58,135.36,103.05
1,3155.07,3290.97,135.9,99.49
2,3381.53,3494.25,112.72,90.56
3,3632.78,3742.52,109.75,138.53
