key,press_time,release_time,dwell_time,flight_time
s,0.0,123.33,123.33,0.0
e,280.55,394.93,114.38,157.22
c,495.58,636.04,140.46,100.65
u,745.72,893.82,148.1,109.68
r,975.39,1079.23,103.84,81.57
e,1224.58,1327.43,102.85,145.35
p,1495.39,1670.82,175.43,167.96
a,1777.9,1909.01,131.11,107.08
s,2035.8,2122.46,86.66,126.79
s,2284.73,2396.34,111.6,162.28
w,2492.56,2634.09,141.53,96.22
o,2799.76,2913.68,113.92,165.67
r,3025.71,3144.26,118.55,112.03
d,3286.68,3393.74,107.06,142.42
1,3525.49,3666.8,141.31,131.75
2,3772.49,3946.0,173.51,105.69
3,4098.45,4255.94,157.5,152.44
