key,press_time,release_time,dwell_time,flight_time
s,0.0,85.8,85.8,0.0
e,196.52,286.02,89.5,110.72
c,382.16,465.89,83.73,96.14
u,574.69,672.06,97.37,108.81
r,763.79,867.54,103.75,91.73
e,972.08,1075.11,103.03,104.54
p,1165.18,1269.88,104.71,90.07
a,1353.16,1429.39,76.23,83.27
s,1503.69,1593.41,89.72,74.31
s,1673.5,1728.32,54.83,80.08
w,1825.93,1921.15,95.22,97.61
o,2026.51,2124.47,97.96,105.36
r,2244.72,2331.52,86.8,120.25
d,2441.69,2530.0,88.31,110.17
1,2597.59,2717.79,120.2,67.59
2,2875.98,2979.71,103.73,158.19
3,3069.92,3143.24,73.32,90.21
