key,press_time,release_time,dwell_time,flight_time
s,0.0,57.74,57.74,0.0
e,134.54,209.84,75.3,76.8
c,301.04,358.78,57.74,91.2
u,435.31,505.34,70.03,76.53
r,591.78,665.85,74.07,86.44
e,726.75,798.36,71.61,60.9
p,865.66,959.19,93.54,67.3
a,1049.26,1126.96,77.69,90.07
s,1229.71,1269.71,40.0,102.76
s,1339.54,1403.39,63.84,69.83
w,1493.47,1548.4,54.93,90.09
o,1626.45,1684.44,57.99,78.06
r,1777.4,1854.96,77.56,92.96
d,1921.88,1968.1,46.22,66.91
1,2051.08,2156.6,105.53,82.98
2,2221.59,2307.26,85.67,64.98
3,2387.06,2470.47,83.42,79.8
