key,press_time,release_time,dwell_time,flight_time
s,0.0,81.17,81.17,0.0
e,134.97,193.19,58.22,53.79
c,234.65,291.11,56.46,41.46
u,375.25,466.79,91.54,84.14
r,578.8,642.52,63.71,112.01
e,701.16,756.79,55.63,58.64
p,824.7,914.7,90.0,67.91
a,965.72,1030.7,64.98,51.02
s,1089.53,1138.52,48.98,58.83
s,1264.25,1321.64,57.39,125.73
w,1392.11,1452.87,60.76,70.47
o,1532.38,1585.75,53.38,79.51
r,1670.07,1719.2,49.12,84.32
d,1782.4,1853.25,70.85,63.2
1,1924.05,2019.89,95.84,70.8
2,2123.59,2212.9,89.31,103.7
3,2299.16,2345.93,46.77,86.26
