key,press_time,release_time,dwell_time,flight_time
s,0.0,162.87,162.87,0.0
e,267.34,456.43,189.09,104.46
c,615.48,897.56,282.08,159.05
u,1036.43,1245.18,208.75,138.87
r,1420.35,1525.55,105.2,175.17
e,1734.3,1965.04,230.74,208.75
p,2192.8,2359.67,166.88,227.76
a,2523.89,2763.08,239.19,164.22
s,2915.2,3144.7,229.5,152.12
s,3336.55,3453.95,117.4,191.86
w,3640.65,3828.5,187.85,186.7
o,3985.71,4196.49,210.79,157.21
r,4336.72,4574.23,237.51,140.23
d,4716.38,4889.01,172.64,142.14
1,5088.23,5258.87,170.65,199.21
2,5539.53,5875.98,336.45,280.66
3,6028.09,6262.21,234.12,152.1
