key,press_time,release_time,dwell_time,flight_time
s,0.0,61.96,61.96,0.0
e,159.54,235.95,76.41,97.58
c,336.36,420.73,84.38,100.41
u,499.41,561.37,61.96,78.67
r,619.59,679.82,60.22,58.23
e,748.12,808.92,60.79,68.3
p,912.69,1000.32,87.63,103.77
a,1071.56,1130.43,58.87,71.24
s,1206.95,1269.48,62.53,76.52
s,1328.67,1398.87,70.2,59.18
w,1469.07,1539.03,69.96,70.21
o,1616.22,1685.15,68.93,77.19
r,1767.24,1838.7,71.46,82.09
d,1933.33,1986.55,53.22,94.63
1,2052.51,2168.31,115.79,65.96
2,2240.3,2335.02,94.71,72.0
3,2417.49,2496.05,78.56,82.47
