key,press_time,release_time,dwell_time,flight_time
s,0.0,84.09,84.09,0.0
e,199.67,285.9,86.23,115.58
c,325.22,396.48,71.26,39.32
u,493.01,567.67,74.66,96.53
r,641.05,709.8,68.75,73.39
e,831.0,896.75,65.75,121.2
p,1010.17,1121.34,111.17,113.42
a,1222.07,1311.24,89.17,100.73
s,1413.69,1488.98,75.29,102.45
s,1546.72,1629.05,82.34,57.74
w,1696.14,1753.15,57.01,67.09
o,1839.01,1882.56,43.55,85.86
r,1966.9,2046.21,79.31,84.34
d,2183.39,2275.44,92.04,137.18
1,2332.63,2452.11,119.48,57.2
2,2554.32,2671.9,117.57,102.21
3,2772.23,2856.2,83.97,100.33
