key,press_time,release_time,dwell_time,flight_time
s,0.0,85.89,85.89,0.0
e,187.94,250.84,62.9,102.05
c,323.63,383.43,59.8,72.79
u,455.57,549.3,93.73,72.14
r,671.2,773.15,101.95,121.9
e,832.27,914.25,81.98,59.12
p,986.77,1090.44,103.67,72.52
a,1180.53,1254.75,74.22,90.09
s,1338.13,1404.81,66.67,83.38
s,1542.69,1630.23,87.54,137.88
w,1712.57,1789.91,77.34,82.34
o,1891.98,1989.29,97.31,102.07
r,2098.88,2224.93,126.05,109.59
d,2309.24,2359.49,50.25,84.31
1,2445.82,2547.23,101.41,86.32
2,2634.59,2727.29,92.7,87.36
3,2812.35,2920.85,108.5,85.06
