key,press_time,release_time,dwell_time,flight_time
s,0.0,166.22,166.22,0.0
e,462.84,603.21,140.37,296.62
c,738.78,963.74,224.96,135.57
u,1129.74,1298.0,168.26,165.99
r,1486.63,1711.74,225.11,188.63
e,1866.87,2065.73,198.86,155.13
p,2285.57,2643.86,358.3,219.84
a,2860.01,3122.28,262.27,216.15
s,3267.41,3464.83,197.42,145.13
s,3699.21,3893.1,193.89,234.38
w,4106.64,4334.1,227.46,213.54
o,4535.67,4679.7,144.03,201.58
r,4782.76,5056.68,273.92,103.06
d,5264.18,5437.14,172.96,207.5
1,5634.26,5916.34,282.08,197.12
2,6173.39,6460.55,287.17,257.05
3,6711.75,6952.59,240.84,251.19
