key,press_time,release_time,dwell_time,flight_time
s,0.0,85.93,85.93,0.0
e,162.79,326.97,164.18,76.86
c,411.24,538.24,127.0,84.27
u,686.03,839.39,153.36,147.79
r,955.38,1062.83,107.44,115.99
e,1252.36,1316.29,63.92,189.54
p,1439.26,1609.98,170.72,122.98
a,1691.62,1793.99,102.36,81.64
s,1903.22,2049.68,146.46,109.23
s,2209.86,2284.42,74.56,160.18
w,2370.53,2506.93,136.4,86.12
o,2665.24,2772.28,107.04,158.31
r,2894.0,2988.02,94.02,121.72
d,3088.53,3187.66,99.14,100.51
1,3273.69,3408.53,134.84,86.02
2,3561.72,3738.48,176.76,153.19
3,3816.54,3952.42,135.88,78.06
