key,press_time,release_time,dwell_time,flight_time
s,0.0,97.48,97.48,0.0
e,202.39,329.35,126.97,104.91
c,521.22,636.22,115.0,191.87
u,774.25,891.03,116.77,138.03
r,1064.38,1199.91,135.53,173.35
e,1381.61,1482.89,101.28,181.7
p,1643.89,1815.69,171.8,161.0
a,1968.68,2096.02,127.35,152.99
s,2156.79,2242.49,85.71,60.76
s,2427.4,2501.44,74.04,184.91
w,2642.15,2692.41,50.26,140.71
o,2808.53,2933.96,125.43,116.12
r,3064.18,3214.37,150.19,130.22
d,3347.43,3439.63,92.2,133.06
1,3607.62,3777.31,169.69,167.99
2,3908.01,4052.03,144.03,130.69
3,4194.62,4362.81,168.18,142.59
