key,press_time,release_time,dwell_time,flight_time
s,0.0,216.81,216.81,0.0
e,445.81,636.51,190.7,229.0
c,808.97,1012.09,203.12,172.46
u,1209.44,1419.54,210.1,197.35
r,1565.39,1719.19,153.8,145.84
e,1900.39,2085.94,185.55,181.2
p,2260.58,2520.02,259.45,174.64
a,2729.77,2976.65,246.88,209.74
s,3170.57,3333.0,162.43,193.92
s,3584.94,3697.69,112.74,251.95
w,3855.49,4046.01,190.52,157.8
o,4260.98,4439.44,178.46,214.97
r,4636.33,4839.86,203.53,196.89
d,5027.36,5120.61,93.24,187.5
1,5360.08,5577.27,217.19,239.47
2,5706.29,5920.67,214.38,129.02
3,6126.72,6374.61,247.9,206.05
