key,press_time,release_time,dwell_time,flight_time
s,0.0,140.26,140.26,0.0
e,304.85,431.94,127.09,164.59
c,583.61,701.76,118.15,151.67
u,813.25,961.17,147.93,111.49
r,1139.48,1243.97,104.48,178.31
e,1337.04,1407.57,70.53,93.07
p,1593.25,1726.05,132.8,185.69
a,1821.6,1913.89,92.29,95.55
s,2028.94,2157.99,129.05,115.05
s,2252.9,2417.64,164.74,94.91
w,2502.54,2600.49,97.94,84.9
o,2736.18,2901.81,165.63,135.69
r,2986.64,3100.78,114.14,84.83
d,3250.14,3321.02,70.88,149.36
1,3448.95,3592.79,143.84,127.93
2,3716.02,3883.35,167.32,123.23
3,4010.39,4172.65,162.26,127.04
