key,press_time,release_time,dwell_time,flight_time
s,0.0,156.81,156.81,0.0
e,385.55,611.69,226.14,228.74
c,848.29,1143.74,295.46,236.59
u,1457.61,1703.9,246.28,313.87
r,1936.31,2111.24,174.93,232.41
e,2235.27,2440.51,205.25,124.02
p,2605.9,2905.36,299.46,165.39
a,3040.25,3251.84,211.59,134.89
s,3493.18,3658.6,165.42,241.33
s,3827.35,3990.11,162.76,168.75
w,4309.78,4514.62,204.84,319.68
o,4799.04,5008.77,209.72,284.43
r,5164.7,5425.25,260.55,155.93
d,5646.9,5849.27,202.37,221.65
1,5978.44,6249.31,270.87,129.17
2,6464.48,6786.01,321.53,215.17
3,6938.49,7248.3,309.81,152.48
